ObservationDate,ObservationTime,EntryDateTime,StationNumber,StationName,Latitude,Longitude,TotalPrecipAmt,NewSnowDepth,NewSnowSWE,TotalSnowDepth,TotalSnowSWE,DateTimeStamp
2024-11-18, 08:00 AM, 2024-11-18 08:29 PM, AK-AB-38, Eagle River 7.8 SE, 61.22724, -149.44008, 0.02, 0.6, 0.02, 17.0, NA, 2024-11-19 05:29 AM
2024-11-18, 08:00 AM, 2024-11-19 08:36 AM, AK-FN-39, Anaktuvuk Pass 63.8 NE, 68.626617, -149.59452, 0.00, 0.0, NA, NA, NA, 2024-11-19 05:35 PM
2024-11-18, 08:30 AM, 2024-11-18 01:55 PM, AK-MS-26, Trapper Creek 2.2 N, 62.28062, -150.42229, 0.00, 0.0, NA, 7.0, NA, 2024-11-18 10:55 PM
2024-11-18, 08:30 AM, 2024-11-30 10:27 AM, AK-MS-22, Chickaloon 1.7 WSW, 61.785933, -148.529285, 0.00, 0.0, NA, NA, NA, 2024-11-30 07:26 PM
2024-11-18, 09:00 AM, 2024-11-18 09:02 AM, AK-FN-32, Fairbanks 6.3 W, 64.839853, -147.863861, 0.01, 0.1, T, 10.0, NA, 2024-11-18 06:02 PM
2024-11-18, 09:00 AM, 2024-11-18 09:34 AM, AK-PW-13, Metlakatla 5.4 S, 55.046351, -131.585692, 0.09, 0.7, 0.09, 0.5, 0.09, 2024-11-18 06:33 PM
2024-11-18, 09:30 AM, 2024-11-18 01:11 PM, AK-KP-3, Soldotna 5.1 E, 60.490192, -150.913854, 0.00, 0.0, NA, 17.0, NA, 2024-11-18 10:11 PM
2024-11-18, 09:30 AM, 2024-11-20 12:33 AM, AK-FN-35, Fairbanks 18.9 WNW, 64.92429, -148.258627, 0.00, 0.0, NA, NA, NA, 2024-11-20 09:32 AM
2024-11-18, 11:45 AM, 2024-11-18 06:35 PM, AK-BC-4, Sleetmute 1.4 SSE, 61.70253, -157.169917, 0.00, 0.0, NA, NA, NA, 2024-11-19 03:34 AM
2024-11-18, 12:00 PM, 2024-11-19 07:06 PM, AK-JB-26, Juneau 12.4 SW, 58.27584, -134.3977, 0.12, NA, NA, NA, NA, 2024-11-20 04:06 AM
2024-11-18, 05:30 PM, 2024-12-02 05:38 AM, AK-SF-3, Tok 1.7 NE, 63.32, -143.004, 0.01, 0.2, NA, 13.0, NA, 2024-12-02 02:37 PM
2024-11-17, 06:00 AM, 2024-11-17 05:53 AM, AK-JB-11, Juneau 5.6 NW, 58.35684, -134.53131, 0.22, NA, NA, NA, NA, 2024-11-17 02:53 PM
2024-11-17, 06:00 AM, 2024-11-19 10:15 AM, AK-AB-21, Eagle River 2.6 ESE, 61.312243, -149.495798, 0.34, 11.0, NA, NA, NA, 2024-11-19 07:14 PM
2024-11-17, 06:57 AM, 2024-11-17 07:14 AM, AK-MS-30, Palmer 2.6 NW, 61.627525, -149.161597, 0.34, 3.9, NA, NA, NA, 2024-11-17 04:13 PM
2024-11-17, 07:00 AM, 2024-11-17 06:26 AM, AK-AB-52, Anchorage 4.7 SSW, 61.1529, -149.9346, T, 0.1, T, 12.5, NA, 2024-11-17 03:25 PM
2024-11-17, 07:00 AM, 2024-11-17 06:53 AM, AK-KP-7, Soldotna 9.5 E, 60.494368, -150.784236, 0.02, 0.8, 0.02, NA, NA, 2024-11-17 03:52 PM
2024-11-17, 07:00 AM, 2024-11-17 07:05 AM, AK-KP-6, Soldotna 2.3 ESE, 60.480939, -150.998581, 0.01, 0.2, NA, 14.0, NA, 2024-11-17 04:05 PM
2024-11-17, 07:00 AM, 2024-11-17 07:06 AM, AK-MS-12, Talkeetna 7.6 S, 62.227249, -150.073073, 0.17, 2.2, 0.16, 7.0, NA, 2024-11-17 04:06 PM
2024-11-17, 07:00 AM, 2024-11-17 07:16 AM, AK-AB-65, Anchorage 5.1 SSW, 61.150232, -149.959323, 0.01, 0.1, NA, 11.5, NA, 2024-11-17 04:16 PM
2024-11-17, 07:00 AM, 2024-11-17 07:29 AM, AK-AB-62, Anchorage 8.3 SSE, 61.11375, -149.77678, 0.08, 1.5, NA, 8.0, NA, 2024-11-17 04:28 PM
2024-11-17, 07:00 AM, 2024-11-17 07:43 AM, AK-MS-19, Trapper Creek 8.5 SSW, 62.1329, -150.5371, 0.07, 1.4, 0.07, 7.0, NA, 2024-11-17 04:43 PM
2024-11-17, 07:00 AM, 2024-11-17 07:55 AM, AK-PW-1, Edna Bay 1.3 E, 55.955264, -133.61775, 0.65, NA, NA, NA, NA, 2024-11-17 04:55 PM
2024-11-17, 07:15 AM, 2024-11-17 08:16 AM, AK-FN-38, Fairbanks 18.4 WNW, 64.9509, -148.2157, 0.06, 0.6, 0.06, 19.5, NA, 2024-11-17 05:15 PM
2024-11-17, 07:30 AM, 2024-11-17 07:35 AM, AK-SF-6, Delta Junction 9.8 SE, 63.96291, -145.48059, 0.06, NA, NA, NA, NA, 2024-11-17 04:35 PM
2024-11-17, 07:30 AM, 2024-11-17 07:41 AM, AK-JB-17, Juneau 23.3 W, 58.44102, -134.76997, 0.32, NA, NA, NA, NA, 2024-11-17 04:40 PM
2024-11-17, 07:45 AM, 2024-11-17 08:30 PM, AK-HB-8, Haines 0.7 W, 59.2421944, -135.459167, 0.11, NA, NA, NA, NA, 2024-11-18 05:30 AM
2024-11-17, 08:00 AM, 2024-11-17 08:06 AM, AK-AB-81, Eagle River 5.1 SE, 61.270311, -149.474528, 0.33, 6.8, 0.33, NA, NA, 2024-11-17 05:05 PM
2024-11-17, 08:00 AM, 2024-11-17 08:23 AM, AK-FN-19, North Pole 1.0 N, 64.7678, -147.3492, 0.04, 0.4, 0.04, 9.0, NA, 2024-11-17 05:23 PM
2024-11-17, 08:00 AM, 2024-11-17 08:42 AM, AK-AB-64, Chugiak 2.4 NE, 61.418534, -149.44951, 0.26, 7.0, 0.29, NA, NA, 2024-11-17 05:41 PM
2024-11-17, 08:00 AM, 2024-11-18 08:30 PM, AK-AB-38, Eagle River 7.8 SE, 61.22724, -149.44008, 0.34, 9.2, 0.34, 17.0, NA, 2024-11-19 05:29 AM
2024-11-17, 08:00 AM, 2024-11-19 08:36 AM, AK-FN-39, Anaktuvuk Pass 63.8 NE, 68.626617, -149.59452, 0.00, 0.0, NA, NA, NA, 2024-11-19 05:35 PM
2024-11-17, 08:30 AM, 2024-11-17 10:07 AM, AK-MS-26, Trapper Creek 2.2 N, 62.28062, -150.42229, 0.04, 1.4, NA, 7.5, NA, 2024-11-17 07:06 PM
2024-11-17, 08:30 AM, 2024-11-30 10:27 AM, AK-MS-22, Chickaloon 1.7 WSW, 61.785933, -148.529285, 0.23, 3.0, NA, 4.0, NA, 2024-11-30 07:27 PM
2024-11-17, 09:00 AM, 2024-11-17 09:01 AM, AK-FN-16, Fairbanks 4.4 W, 64.844663, -147.797308, 0.01, 0.5, NA, 8.4, NA, 2024-11-17 06:00 PM
2024-11-17, 09:00 AM, 2024-11-17 09:12 AM, AK-FN-32, Fairbanks 6.3 W, 64.839853, -147.863861, 0.05, 0.4, 0.04, 10.0, NA, 2024-11-17 06:11 PM
2024-11-17, 09:18 AM, 2024-11-17 09:20 AM, AK-AB-51, Anchorage 4.5 E, 61.2130247801542, -149.764878675342, 0.04, 1.4, NA, 8.0, NA, 2024-11-17 06:19 PM
2024-11-17, 09:30 AM, 2024-11-17 10:22 AM, AK-MS-21, Palmer 7.1 WSW, 61.5573, -149.3078, 0.18, 2.4, NA, 3.0, NA, 2024-11-17 07:21 PM
2024-11-17, 09:30 AM, 2024-11-17 03:04 PM, AK-KP-3, Soldotna 5.1 E, 60.490192, -150.913854, 0.01, 0.2, NA, 18.0, NA, 2024-11-18 12:03 AM
2024-11-17, 09:30 AM, 2024-11-17 04:07 PM, AK-FN-35, Fairbanks 18.9 WNW, 64.92429, -148.258627, 0.03, NA, NA, NA, NA, 2024-11-18 01:07 AM
2024-11-17, 12:00 PM, 2024-11-17 11:20 PM, AK-JB-26, Juneau 12.4 SW, 58.27584, -134.3977, 0.25, NA, NA, NA, NA, 2024-11-18 08:20 AM
2024-11-17, 05:30 PM, 2024-11-17 05:25 PM, AK-SF-3, Tok 1.7 NE, 63.32, -143.004, 0.06, 0.8, 0.06, 14.0, NA, 2024-11-18 02:24 AM
2024-11-16, 06:00 AM, 2024-11-16 06:04 AM, AK-JB-11, Juneau 5.6 NW, 58.35684, -134.53131, 0.55, NA, NA, NA, NA, 2024-11-16 03:03 PM
2024-11-16, 06:00 AM, 2024-11-16 07:25 AM, AK-AB-64, Chugiak 2.4 NE, 61.418534, -149.44951, 0.15, 1.3, 0.15, NA, NA, 2024-11-16 04:25 PM
2024-11-16, 06:00 AM, 2024-11-16 08:16 PM, AK-AB-21, Eagle River 2.6 ESE, 61.312243, -149.495798, 0.14, 2.0, NA, NA, NA, 2024-11-17 05:16 AM
2024-11-16, 06:25 AM, 2024-11-16 06:25 AM, AK-AB-52, Anchorage 4.7 SSW, 61.1529, -149.9346, 0.23, 2.4, 0.23, 13.0, NA, 2024-11-16 03:25 PM
2024-11-16, 06:52 AM, 2024-11-16 07:26 AM, AK-MS-30, Palmer 2.6 NW, 61.627525, -149.161597, 0.03, 0.3, NA, NA, NA, 2024-11-16 04:25 PM
2024-11-16, 07:00 AM, 2024-11-16 06:44 AM, AK-KP-7, Soldotna 9.5 E, 60.494368, -150.784236, 0.29, 3.7, 0.29, NA, NA, 2024-11-16 03:43 PM
2024-11-16, 07:00 AM, 2024-11-16 07:06 AM, AK-MS-12, Talkeetna 7.6 S, 62.227249, -150.073073, 0.06, 0.5, 0.05, 5.0, NA, 2024-11-16 04:06 PM
2024-11-16, 07:00 AM, 2024-11-16 07:11 AM, AK-AB-65, Anchorage 5.1 SSW, 61.150232, -149.959323, 0.22, 2.1, NA, 12.0, NA, 2024-11-16 04:10 PM
2024-11-16, 07:00 AM, 2024-11-16 07:12 AM, AK-KP-6, Soldotna 2.3 ESE, 60.480939, -150.998581, 0.29, 3.0, NA, 15.0, NA, 2024-11-16 04:12 PM
2024-11-16, 07:00 AM, 2024-11-16 07:16 AM, AK-AB-62, Anchorage 8.3 SSE, 61.11375, -149.77678, 0.20, 2.0, NA, 7.0, NA, 2024-11-16 04:16 PM
2024-11-16, 07:00 AM, 2024-11-16 07:37 AM, AK-MS-19, Trapper Creek 8.5 SSW, 62.1329, -150.5371, 0.04, 0.6, 0.05, 6.5, NA, 2024-11-16 04:36 PM
2024-11-16, 07:00 AM, 2024-11-16 09:26 AM, AK-PW-1, Edna Bay 1.3 E, 55.955264, -133.61775, 0.97, NA, NA, NA, NA, 2024-11-16 06:26 PM
2024-11-16, 07:15 AM, 2024-11-16 08:18 AM, AK-FN-38, Fairbanks 18.4 WNW, 64.9509, -148.2157, 0.04, 1.1, NA, 20.0, NA, 2024-11-16 05:17 PM
2024-11-16, 07:30 AM, 2024-11-16 07:38 AM, AK-SF-6, Delta Junction 9.8 SE, 63.96291, -145.48059, 0.07, NA, NA, NA, NA, 2024-11-16 04:37 PM
2024-11-16, 07:45 AM, 2024-11-16 07:54 AM, AK-HB-8, Haines 0.7 W, 59.2421944, -135.459167, 0.45, NA, NA, NA, NA, 2024-11-16 04:54 PM
2024-11-16, 08:00 AM, 2024-11-16 08:04 AM, AK-FN-39, Anaktuvuk Pass 63.8 NE, 68.626617, -149.59452, 0.00, 0.0, NA, NA, NA, 2024-11-16 05:04 PM
2024-11-16, 08:00 AM, 2024-11-16 08:59 AM, AK-AB-38, Eagle River 7.8 SE, 61.22724, -149.44008, 0.26, 2.9, 0.26, 10.0, NA, 2024-11-16 05:59 PM
2024-11-16, 08:00 AM, 2024-11-16 10:53 AM, AK-FN-19, North Pole 1.0 N, 64.7678, -147.3492, 0.13, 3.3, 0.13, 9.0, NA, 2024-11-16 07:53 PM
2024-11-16, 08:15 AM, 2024-11-16 08:18 AM, AK-AB-81, Eagle River 5.1 SE, 61.270311, -149.474528, 0.20, 1.8, 0.20, NA, NA, 2024-11-16 05:18 PM
2024-11-16, 08:30 AM, 2024-11-16 09:59 AM, AK-MS-26, Trapper Creek 2.2 N, 62.28062, -150.42229, 0.06, 0.6, NA, 7.5, NA, 2024-11-16 06:58 PM
2024-11-16, 08:30 AM, 2024-11-30 10:24 AM, AK-MS-22, Chickaloon 1.7 WSW, 61.785933, -148.529285, 0.00, 0.0, NA, NA, NA, 2024-11-30 07:23 PM
2024-11-16, 08:55 AM, 2024-11-16 08:57 AM, AK-AB-51, Anchorage 4.5 E, 61.2130247801542, -149.764878675342, 0.25, 3.0, NA, 6.0, NA, 2024-11-16 05:56 PM
2024-11-16, 09:00 AM, 2024-11-16 09:11 AM, AK-JB-17, Juneau 23.3 W, 58.44102, -134.76997, 0.56, NA, NA, NA, NA, 2024-11-16 06:10 PM
2024-11-16, 09:00 AM, 2024-11-16 09:21 AM, AK-FN-32, Fairbanks 6.3 W, 64.839853, -147.863861, 0.08, 1.3, 0.08, 10.0, NA, 2024-11-16 06:21 PM
2024-11-16, 09:00 AM, 2024-11-16 09:49 AM, AK-FN-16, Fairbanks 4.4 W, 64.844663, -147.797308, 0.08, 1.5, NA, 8.0, NA, 2024-11-16 06:48 PM
2024-11-16, 09:18 AM, 2024-11-16 09:19 AM, AK-MS-21, Palmer 7.1 WSW, 61.5573, -149.3078, 0.10, 0.9, NA, 1.0, NA, 2024-11-16 06:19 PM
2024-11-16, 09:30 AM, 2024-11-16 04:06 PM, AK-KP-3, Soldotna 5.1 E, 60.490192, -150.913854, 0.18, 1.9, NA, 18.0, NA, 2024-11-17 01:05 AM
2024-11-16, 12:00 PM, 2024-11-16 12:35 PM, AK-JB-26, Juneau 12.4 SW, 58.27584, -134.3977, 0.53, NA, NA, NA, NA, 2024-11-16 09:34 PM
2024-11-16, 02:37 PM, 2024-11-16 10:37 PM, AK-FN-35, Fairbanks 18.9 WNW, 64.92429, -148.258627, 0.09, NA, NA, NA, NA, 2024-11-17 07:37 AM
2024-11-16, 05:30 PM, 2024-11-16 05:21 PM, AK-SF-3, Tok 1.7 NE, 63.32, -143.004, 0.09, 1.4, 0.09, 13.0, NA, 2024-11-17 02:21 AM
2024-11-15, 05:00 AM, 2024-11-15 05:58 AM, AK-SF-6, Delta Junction 9.8 SE, 63.96291, -145.48059, 0.00, 0.0, NA, NA, NA, 2024-11-15 02:58 PM
2024-11-15, 05:20 AM, 2024-11-15 05:21 AM, AK-MS-21, Palmer 7.1 WSW, 61.5573, -149.3078, T, T, NA, T, NA, 2024-11-15 02:21 PM
2024-11-15, 06:00 AM, 2024-11-15 06:00 AM, AK-JB-11, Juneau 5.6 NW, 58.35684, -134.53131, 0.10, NA, NA, NA, NA, 2024-11-15 02:59 PM
2024-11-15, 06:00 AM, 2024-11-15 12:00 PM, AK-AB-21, Eagle River 2.6 ESE, 61.312243, -149.495798, 0.01, T, NA, NA, NA, 2024-11-15 08:59 PM
2024-11-15, 06:54 AM, 2024-11-15 07:15 AM, AK-MS-30, Palmer 2.6 NW, 61.627525, -149.161597, 0.00, 0.0, NA, NA, NA, 2024-11-15 04:15 PM
2024-11-15, 07:00 AM, 2024-11-15 06:38 AM, AK-KP-7, Soldotna 9.5 E, 60.494368, -150.784236, 0.04, 0.9, 0.04, NA, NA, 2024-11-15 03:37 PM
2024-11-15, 07:00 AM, 2024-11-15 06:53 AM, AK-KP-6, Soldotna 2.3 ESE, 60.480939, -150.998581, 0.10, 2.4, NA, 11.5, NA, 2024-11-15 03:52 PM
2024-11-15, 07:00 AM, 2024-11-15 07:06 AM, AK-MS-12, Talkeetna 7.6 S, 62.227249, -150.073073, 0.03, 0.8, 0.04, 4.5, NA, 2024-11-15 04:05 PM
2024-11-15, 07:00 AM, 2024-11-15 07:09 AM, AK-PW-1, Edna Bay 1.3 E, 55.955264, -133.61775, 0.04, NA, NA, NA, NA, 2024-11-15 04:09 PM
2024-11-15, 07:00 AM, 2024-11-15 07:11 AM, AK-AB-65, Anchorage 5.1 SSW, 61.150232, -149.959323, 0.07, 1.5, NA, 10.0, NA, 2024-11-15 04:10 PM
2024-11-15, 07:00 AM, 2024-11-15 07:28 AM, AK-AB-62, Anchorage 8.3 SSE, 61.11375, -149.77678, 0.01, NA, NA, 5.5, NA, 2024-11-15 04:27 PM
2024-11-15, 07:00 AM, 2024-11-15 07:47 AM, AK-MS-19, Trapper Creek 8.5 SSW, 62.1329, -150.5371, 0.14, 3.3, 0.15, 6.0, NA, 2024-11-15 04:46 PM
2024-11-15, 07:00 AM, 2024-11-15 09:38 AM, AK-AB-52, Anchorage 4.7 SSW, 61.1529, -149.9346, 0.09, 1.4, 0.09, 11.5, NA, 2024-11-15 06:37 PM
2024-11-15, 07:00 AM, 2024-11-15 11:35 AM, AK-HB-8, Haines 0.7 W, 59.2421944, -135.459167, 0.11, NA, NA, NA, NA, 2024-11-15 08:34 PM
2024-11-15, 07:15 AM, 2024-11-15 07:39 AM, AK-FN-38, Fairbanks 18.4 WNW, 64.9509, -148.2157, 0.00, 0.0, NA, 19.0, NA, 2024-11-15 04:38 PM
2024-11-15, 08:00 AM, 2024-11-15 07:06 AM, AK-JB-17, Juneau 23.3 W, 58.44102, -134.76997, 0.24, NA, NA, NA, NA, 2024-11-15 04:06 PM
2024-11-15, 08:00 AM, 2024-11-15 08:36 AM, AK-FN-19, North Pole 1.0 N, 64.7678, -147.3492, 0.00, 0.0, 0.00, 6.0, NA, 2024-11-15 05:36 PM
2024-11-15, 08:00 AM, 2024-11-15 09:47 AM, AK-AB-38, Eagle River 7.8 SE, 61.22724, -149.44008, 0.03, 0.4, 0.03, 7.0, NA, 2024-11-15 06:47 PM
2024-11-15, 08:00 AM, 2024-11-15 10:16 AM, AK-AB-64, Chugiak 2.4 NE, 61.418534, -149.44951, 0.03, 1.0, 0.03, NA, NA, 2024-11-15 07:16 PM
2024-11-15, 08:00 AM, 2024-11-16 08:04 AM, AK-FN-39, Anaktuvuk Pass 63.8 NE, 68.626617, -149.59452, 0.00, 0.0, NA, NA, NA, 2024-11-16 05:04 PM
2024-11-15, 08:15 AM, 2024-11-15 08:31 AM, AK-AB-81, Eagle River 5.1 SE, 61.270311, -149.474528, 0.10, 0.5, 0.10, NA, NA, 2024-11-15 05:30 PM
2024-11-15, 08:30 AM, 2024-11-15 08:15 AM, AK-MS-22, Chickaloon 1.7 WSW, 61.785933, -148.529285, 0.00, 0.0, NA, NA, NA, 2024-11-15 05:14 PM
2024-11-15, 08:30 AM, 2024-11-15 09:05 AM, AK-YK-1, Yakutat 2.5 SE, 59.5370498, -139.7032394, 1.12, NA, NA, NA, NA, 2024-11-15 06:05 PM
2024-11-15, 08:30 AM, 2024-11-15 10:23 AM, AK-MS-26, Trapper Creek 2.2 N, 62.28062, -150.42229, 0.09, 3.5, NA, 7.5, NA, 2024-11-15 07:22 PM
2024-11-15, 09:00 AM, 2024-11-15 09:09 AM, AK-FN-32, Fairbanks 6.3 W, 64.839853, -147.863861, 0.00, 0.0, 0.00, 8.5, NA, 2024-11-15 06:08 PM
2024-11-15, 09:30 AM, 2024-11-15 12:44 PM, AK-KP-3, Soldotna 5.1 E, 60.490192, -150.913854, 0.26, 3.3, NA, 16.0, NA, 2024-11-15 09:43 PM
2024-11-15, 09:30 AM, 2024-11-16 10:38 PM, AK-FN-35, Fairbanks 18.9 WNW, 64.92429, -148.258627, 0.00, 0.0, NA, NA, NA, 2024-11-17 07:37 AM
2024-11-15, 12:00 PM, 2024-11-15 01:24 PM, AK-JB-26, Juneau 12.4 SW, 58.27584, -134.3977, 0.43, NA, NA, NA, NA, 2024-11-15 10:24 PM
2024-11-15, 12:45 PM, 2024-11-18 06:35 PM, AK-BC-4, Sleetmute 1.4 SSE, 61.70253, -157.169917, 0.86, 10.2, NA, NA, NA, 2024-11-19 03:34 AM
2024-11-15, 05:30 PM, 2024-11-15 05:22 PM, AK-SF-3, Tok 1.7 NE, 63.32, -143.004, 0.02, 0.2, 0.02, 13.0, NA, 2024-11-16 02:21 AM
2024-11-14, 05:00 AM, 2024-11-14 05:10 AM, AK-SF-6, Delta Junction 9.8 SE, 63.96291, -145.48059, 0.06, NA, NA, NA, NA, 2024-11-14 02:10 PM
2024-11-14, 05:30 AM, 2024-11-14 05:47 AM, AK-MS-21, Palmer 7.1 WSW, 61.5573, -149.3078, 0.00, 0.0, NA, 0.0, NA, 2024-11-14 02:47 PM
2024-11-14, 06:00 AM, 2024-11-14 06:13 AM, AK-AB-64, Chugiak 2.4 NE, 61.418534, -149.44951, 0.00, 0.0, 0.00, NA, NA, 2024-11-14 03:12 PM
2024-11-14, 06:00 AM, 2024-11-14 09:54 AM, AK-AB-21, Eagle River 2.6 ESE, 61.312243, -149.495798, 0.00, 0.0, NA, NA, NA, 2024-11-14 06:53 PM
2024-11-14, 06:46 AM, 2024-11-14 07:09 AM, AK-MS-30, Palmer 2.6 NW, 61.627525, -149.161597, 0.00, 0.0, NA, NA, NA, 2024-11-14 04:08 PM
2024-11-14, 07:00 AM, 2024-11-14 06:30 AM, AK-KP-7, Soldotna 9.5 E, 60.494368, -150.784236, 0.00, 0.0, NA, NA, NA, 2024-11-14 03:29 PM
2024-11-14, 07:00 AM, 2024-11-14 07:01 AM, AK-KP-6, Soldotna 2.3 ESE, 60.480939, -150.998581, 0.00, 0.0, NA, 9.0, NA, 2024-11-14 04:01 PM
2024-11-14, 07:00 AM, 2024-11-14 07:04 AM, AK-AB-65, Anchorage 5.1 SSW, 61.150232, -149.959323, 0.00, 0.0, NA, 8.5, NA, 2024-11-14 04:04 PM
2024-11-14, 07:00 AM, 2024-11-14 07:12 AM, AK-JB-17, Juneau 23.3 W, 58.44102, -134.76997, 0.00, 0.0, NA, NA, NA, 2024-11-14 04:11 PM
2024-11-14, 07:00 AM, 2024-11-14 07:12 AM, AK-PW-1, Edna Bay 1.3 E, 55.955264, -133.61775, 0.13, NA, NA, NA, NA, 2024-11-14 04:11 PM
2024-11-14, 07:00 AM, 2024-11-14 07:15 AM, AK-MS-19, Trapper Creek 8.5 SSW, 62.1329, -150.5371, 0.00, 0.0, 0.00, 3.0, NA, 2024-11-14 04:14 PM
2024-11-14, 07:00 AM, 2024-11-14 07:16 AM, AK-MS-12, Talkeetna 7.6 S, 62.227249, -150.073073, 0.00, 0.0, 0.00, 3.5, NA, 2024-11-14 04:15 PM
2024-11-14, 07:00 AM, 2024-11-14 04:00 PM, AK-VC-8, Glennallen 3.2 NE, 62.113896, -145.525639, 0.01, 0.2, NA, NA, NA, 2024-11-15 12:59 AM
2024-11-14, 07:00 AM, 2024-11-15 09:38 AM, AK-AB-52, Anchorage 4.7 SSW, 61.1529, -149.9346, 0.00, 0.0, 0.00, 10.0, NA, 2024-11-15 06:37 PM
2024-11-14, 07:00 AM, 2024-11-15 11:35 AM, AK-HB-8, Haines 0.7 W, 59.2421944, -135.459167, 0.01, NA, NA, NA, NA, 2024-11-15 08:34 PM
2024-11-14, 07:15 AM, 2024-11-14 07:41 AM, AK-FN-38, Fairbanks 18.4 WNW, 64.9509, -148.2157, 0.00, 0.0, NA, 19.0, NA, 2024-11-14 04:40 PM
2024-11-14, 07:50 AM, 2024-11-14 07:51 AM, AK-AB-81, Eagle River 5.1 SE, 61.270311, -149.474528, 0.00, 0.0, NA, NA, NA, 2024-11-14 04:50 PM
2024-11-14, 08:00 AM, 2024-11-14 08:06 AM, AK-AB-38, Eagle River 7.8 SE, 61.22724, -149.44008, 0.00, 0.0, 0.00, 7.0, NA, 2024-11-14 05:05 PM
2024-11-14, 08:00 AM, 2024-11-14 08:30 AM, AK-FN-19, North Pole 1.0 N, 64.7678, -147.3492, 0.00, 0.0, 0.00, 6.0, NA, 2024-11-14 05:29 PM
2024-11-14, 08:00 AM, 2024-11-14 09:05 AM, AK-FN-39, Anaktuvuk Pass 63.8 NE, 68.626617, -149.59452, 0.00, 0.0, NA, NA, NA, 2024-11-14 06:03 PM
2024-11-14, 08:30 AM, 2024-11-14 09:34 AM, AK-YK-1, Yakutat 2.5 SE, 59.5370498, -139.7032394, T, NA, NA, NA, NA, 2024-11-14 06:33 PM
2024-11-14, 08:30 AM, 2024-11-15 08:15 AM, AK-MS-22, Chickaloon 1.7 WSW, 61.785933, -148.529285, 0.00, 0.0, NA, NA, NA, 2024-11-15 05:15 PM
2024-11-14, 09:00 AM, 2024-11-14 09:11 AM, AK-FN-32, Fairbanks 6.3 W, 64.839853, -147.863861, 0.00, 0.0, 0.00, 8.5, NA, 2024-11-14 06:10 PM
2024-11-14, 09:30 AM, 2024-11-14 04:19 PM, AK-KP-3, Soldotna 5.1 E, 60.490192, -150.913854, 0.00, 0.0, NA, 14.0, NA, 2024-11-15 01:18 AM
2024-11-14, 09:30 AM, 2024-11-16 10:38 PM, AK-FN-35, Fairbanks 18.9 WNW, 64.92429, -148.258627, 0.00, 0.0, NA, NA, NA, 2024-11-17 07:37 AM
2024-11-14, 12:00 PM, 2024-11-14 12:40 PM, AK-JB-26, Juneau 12.4 SW, 58.27584, -134.3977, T, NA, NA, NA, NA, 2024-11-14 09:40 PM
2024-11-14, 05:30 PM, 2024-11-14 05:21 PM, AK-SF-3, Tok 1.7 NE, 63.32, -143.004, 0.02, 0.3, 0.02, 13.0, NA, 2024-11-15 02:20 AM
2024-11-13, 05:00 AM, 2024-11-13 05:15 AM, AK-SF-6, Delta Junction 9.8 SE, 63.96291, -145.48059, 0.05, NA, NA, NA, NA, 2024-11-13 02:15 PM
2024-11-13, 05:30 AM, 2024-11-14 05:47 AM, AK-MS-21, Palmer 7.1 WSW, 61.5573, -149.3078, 0.00, 0.0, NA, 0.0, NA, 2024-11-14 02:47 PM
2024-11-13, 06:00 AM, 2024-11-13 07:58 AM, AK-AB-21, Eagle River 2.6 ESE, 61.312243, -149.495798, 0.00, 0.0, NA, NA, NA, 2024-11-13 04:57 PM
2024-11-13, 06:00 AM, 2024-11-13 10:02 AM, AK-JB-11, Juneau 5.6 NW, 58.35684, -134.53131, 0.04, NA, NA, NA, NA, 2024-11-13 06:01 PM
2024-11-13, 06:29 AM, 2024-11-13 06:29 AM, AK-AB-81, Eagle River 5.1 SE, 61.270311, -149.474528, 0.00, 0.0, NA, NA, NA, 2024-11-13 03:29 PM
2024-11-13, 06:53 AM, 2024-11-13 07:17 AM, AK-MS-30, Palmer 2.6 NW, 61.627525, -149.161597, 0.00, 0.0, NA, NA, NA, 2024-11-13 04:17 PM
2024-11-13, 07:00 AM, 2024-11-13 06:50 AM, AK-PW-1, Edna Bay 1.3 E, 55.955264, -133.61775, 0.03, NA, NA, NA, NA, 2024-11-13 03:49 PM
2024-11-13, 07:00 AM, 2024-11-13 06:55 AM, AK-KP-7, Soldotna 9.5 E, 60.494368, -150.784236, 0.00, 0.0, NA, NA, NA, 2024-11-13 03:55 PM
2024-11-13, 07:00 AM, 2024-11-13 06:57 AM, AK-KP-6, Soldotna 2.3 ESE, 60.480939, -150.998581, 0.00, 0.0, NA, 9.0, NA, 2024-11-13 03:57 PM
2024-11-13, 07:00 AM, 2024-11-13 07:03 AM, AK-MS-19, Trapper Creek 8.5 SSW, 62.1329, -150.5371, 0.00, 0.0, 0.00, 3.0, NA, 2024-11-13 04:03 PM
2024-11-13, 07:00 AM, 2024-11-13 07:07 AM, AK-MS-12, Talkeetna 7.6 S, 62.227249, -150.073073, 0.00, 0.0, 0.00, 4.0, NA, 2024-11-13 04:06 PM
2024-11-13, 07:00 AM, 2024-11-13 07:16 AM, AK-AB-65, Anchorage 5.1 SSW, 61.150232, -149.959323, 0.00, 0.0, NA, 8.5, NA, 2024-11-13 04:15 PM
2024-11-13, 07:00 AM, 2024-11-15 09:38 AM, AK-AB-52, Anchorage 4.7 SSW, 61.1529, -149.9346, 0.00, 0.0, 0.00, 10.0, NA, 2024-11-15 06:38 PM
